,GeoUID,Type,Region Name,Area (sq km),Population ,Dwellings ,Households ,"v_CA21_1: Population, 2021",X,Y,Transit Time,Car Time,Bike Time
109,59170175,DA,59170175,0.1413,530,266,251,530,-123.33886,48.430502,29.183333333333334,12.833333333333334,22.383333333333333
110,59170177,DA,59170177,0.0396,539,381,365,539,-123.33277,48.427394,26.866666666666667,11.966666666666667,19.966666666666665
111,59170178,DA,59170178,0.0429,590,392,378,590,-123.3304,48.42741,22.85,11.516666666666667,19.333333333333332
112,59170179,DA,59170179,0.0904,624,391,364,624,-123.33222,48.429392,22.466666666666665,12.1,19.733333333333334
113,59170180,DA,59170180,0.112,524,292,278,524,-123.327113,48.429195,24.666666666666668,10.95,18.583333333333332
114,59170181,DA,59170181,0.1441,532,271,256,532,-123.324156,48.429062,23.95,10.683333333333334,18.333333333333332
115,59170182,DA,59170182,0.0893,431,216,207,431,-123.320728,48.427609,26.633333333333333,11.0,18.916666666666668
116,59170184,DA,59170184,0.123,606,320,305,606,-123.319136,48.433971,22.483333333333334,9.416666666666666,16.683333333333334
117,59170185,DA,59170185,0.1544,659,305,296,659,-123.318353,48.436382,23.433333333333334,9.716666666666667,16.016666666666666
118,59170186,DA,59170186,0.1209,416,176,171,416,-123.313332,48.437021,26.466666666666665,7.366666666666666,17.483333333333334
119,59170187,DA,59170187,0.1243,507,257,241,507,-123.313938,48.434518,26.716666666666665,9.383333333333333,17.95
120,59170189,DA,59170189,0.1306,350,139,131,350,-123.309758,48.433077,29.35,8.733333333333333,19.8
121,59170190,DA,59170190,0.2498,614,266,254,614,-123.312065,48.428916,32.88333333333333,10.016666666666667,20.466666666666665
122,59170191,DA,59170191,0.1955,345,156,153,345,-123.307305,48.430708,33.5,9.5,21.016666666666666
123,59170192,DA,59170192,0.1199,615,402,378,615,-123.308689,48.424843,38.2,11.15,23.25
124,59170193,DA,59170193,0.257,486,204,197,486,-123.309324,48.421883,38.9,12.016666666666667,24.15
125,59170194,DA,59170194,0.1919,540,249,239,540,-123.315036,48.422789,32.6,11.616666666666667,22.8
126,59170195,DA,59170195,0.139,543,337,320,543,-123.318267,48.424784,26.2,11.266666666666667,20.416666666666668
127,59170196,DA,59170196,0.1806,528,290,281,528,-123.321121,48.42361,24.516666666666666,11.616666666666667,19.983333333333334
128,59170197,DA,59170197,0.1737,581,251,238,581,-123.326337,48.422734,30.516666666666666,13.666666666666666,21.216666666666665
129,59170198,DA,59170198,0.1367,698,373,360,698,-123.326615,48.425354,28.966666666666665,12.166666666666666,20.416666666666668
130,59170199,DA,59170199,0.1592,567,324,307,567,-123.332498,48.424729,27.75,12.966666666666667,21.083333333333332
131,59170200,DA,59170200,0.2779,638,266,255,638,-123.328202,48.41937,29.316666666666666,13.316666666666666,23.233333333333334
132,59170201,DA,59170201,0.2416,510,241,232,510,-123.334627,48.419138,34.15,15.166666666666666,23.033333333333335
133,59170202,DA,59170202,0.1214,469,139,134,469,-123.334144,48.415597,31.45,14.933333333333334,24.9
134,59170203,DA,59170203,0.1879,672,301,291,672,-123.333091,48.412742,29.1,15.45,26.266666666666666
135,59170204,DA,59170204,0.3272,768,337,324,768,-123.327255,48.414666,28.05,14.166666666666666,24.316666666666666
136,59170205,DA,59170205,0.3014,518,212,209,518,-123.321253,48.412644,34.96666666666667,16.05,25.933333333333334
137,59170206,DA,59170206,0.2145,441,178,173,441,-123.320297,48.417918,30.916666666666668,13.233333333333333,23.016666666666666
138,59170207,DA,59170207,0.162,425,170,162,425,-123.315792,48.414654,37.31666666666667,13.716666666666667,24.5
139,59170208,DA,59170208,0.1842,499,200,194,499,-123.315002,48.418651,34.86666666666667,12.533333333333333,24.183333333333334
140,59170209,DA,59170209,0.184,485,198,195,485,-123.310998,48.416368,39.733333333333334,13.5,25.6
141,59170210,DA,59170210,0.183,517,216,209,517,-123.306453,48.418346,42.983333333333334,13.7,25.966666666666665
142,59170211,DA,59170211,0.8728,508,293,266,508,-123.301769,48.415231,47.68333333333333,13.65,26.616666666666667
143,59170212,DA,59170212,0.1568,511,340,302,511,-123.30349,48.422784,45.56666666666667,12.05,25.45
144,59170214,DA,59170214,1.0236,549,235,222,549,-123.297164,48.440782,40.8,7.716666666666667,19.1
145,59170215,DA,59170215,0.1709,436,184,180,436,-123.304838,48.438664,36.13333333333333,8.666666666666666,17.566666666666666
146,59170216,DA,59170216,0.1816,508,252,238,508,-123.305914,48.434921,33.28333333333333,9.016666666666667,20.066666666666666
147,59170217,DA,59170217,0.2037,540,206,200,540,-123.309403,48.440325,28.55,7.233333333333333,16.916666666666668
148,59170218,DA,59170218,0.2216,530,202,196,530,-123.317243,48.439765,21.383333333333333,8.066666666666666,14.933333333333334
149,59170219,DA,59170219,0.2269,525,194,190,525,-123.315205,48.443139,25.05,7.3,13.983333333333333
150,59170220,DA,59170220,0.2253,481,186,175,481,-123.319872,48.444791,19.6,7.25,11.55
151,59170221,DA,59170221,0.1725,574,234,226,574,-123.324445,48.443944,20.616666666666667,8.35,12.433333333333334
152,59170222,DA,59170222,0.2043,728,308,292,728,-123.325579,48.439735,22.666666666666668,9.516666666666667,15.183333333333334
153,59170223,DA,59170223,0.3143,944,379,364,944,-123.330015,48.44141,26.1,9.716666666666667,15.816666666666666
154,59170224,DA,59170224,0.0925,506,262,247,506,-123.330919,48.438046,24.866666666666667,10.5,17.716666666666665
155,59170225,DA,59170225,0.1329,488,189,179,488,-123.334186,48.442259,26.5,9.383333333333333,17.8
156,59170226,DA,59170226,0.1579,589,248,240,589,-123.335437,48.437391,30.2,10.483333333333333,17.616666666666667
157,59170227,DA,59170227,0.1632,778,436,415,778,-123.338744,48.443101,22.283333333333335,9.45,15.466666666666667
158,59170228,DA,59170228,0.0955,339,155,146,339,-123.34205,48.441322,25.3,10.433333333333334,16.816666666666666
159,59170229,DA,59170229,0.2325,445,218,215,445,-123.335467,48.446279,26.316666666666666,9.4,15.9
160,59170230,DA,59170230,0.1205,622,293,282,622,-123.339429,48.449372,31.033333333333335,8.916666666666666,17.383333333333333
161,59170231,DA,59170231,0.1148,402,213,201,402,-123.334983,48.449851,27.4,7.75,14.633333333333333
162,59170233,DA,59170233,0.2838,651,263,254,651,-123.335978,48.455572,26.466666666666665,6.95,12.716666666666667
163,59170234,DA,59170234,0.2276,690,296,281,690,-123.330662,48.454062,22.883333333333333,7.083333333333333,12.466666666666667
164,59170235,DA,59170235,0.1394,748,462,427,748,-123.329766,48.45919,16.7,5.5,8.866666666666667
165,59170236,DA,59170236,0.3916,533,268,256,533,-123.325868,48.456419,22.65,6.3,7.966666666666667
166,59170237,DA,59170237,0.183,606,307,288,606,-123.33002,48.461959,21.15,5.616666666666666,7.483333333333333
167,59170238,DA,59170238,0.1481,593,272,253,593,-123.327995,48.463841,23.666666666666668,5.283333333333333,7.116666666666666
168,59170239,DA,59170239,0.1593,578,259,247,578,-123.329297,48.466557,22.233333333333334,6.2,7.75
169,59170240,DA,59170240,0.1083,697,344,325,697,-123.328125,48.467945,15.566666666666666,4.016666666666667,7.183333333333334
170,59170241,DA,59170241,0.1794,723,270,252,723,-123.32637,48.470295,21.033333333333335,5.133333333333334,9.166666666666666
171,59170242,DA,59170242,0.236,962,383,355,962,-123.332174,48.471191,21.466666666666665,4.833333333333333,8.9
172,59170243,DA,59170243,0.1655,596,223,211,596,-123.329667,48.474605,26.083333333333332,5.3,9.8
173,59170244,DA,59170244,0.1472,807,242,235,807,-123.322207,48.473995,20.8,5.0,8.15
174,59170245,DA,59170245,0.2451,923,369,342,923,-123.321791,48.471286,21.166666666666668,4.55,8.083333333333334
175,59170246,DA,59170246,0.1982,682,261,243,682,-123.316919,48.474136,???,4.35,5.45
176,59170247,DA,59170247,0.1518,414,156,149,414,-123.319311,48.477186,27.95,5.616666666666666,7.383333333333334
177,59170248,DA,59170248,0.2178,485,183,175,485,-123.31188,48.478512,22.983333333333334,5.833333333333333,7.016666666666667
178,59170249,DA,59170249,0.2227,611,224,217,611,-123.319087,48.480496,21.2,6.083333333333333,10.016666666666667
179,59170250,DA,59170250,0.1848,468,177,167,468,-123.316444,48.482657,19.85,5.683333333333334,9.333333333333334
180,59170251,DA,59170251,0.171,493,177,165,493,-123.316324,48.486047,27.866666666666667,7.266666666666667,11.116666666666667
181,59170252,DA,59170252,0.3621,1101,407,383,1101,-123.322265,48.485944,24.3,7.133333333333334,11.95
182,59170253,DA,59170253,0.1982,416,142,137,416,-123.316491,48.489618,30.2,7.033333333333333,14.433333333333334
183,59170254,DA,59170254,0.2515,446,181,174,446,-123.309695,48.489819,32.36666666666667,6.283333333333333,14.216666666666667
184,59170255,DA,59170255,0.2508,410,162,157,410,-123.310717,48.485239,25.033333333333335,6.366666666666666,10.45
185,59170256,DA,59170256,0.5292,674,266,253,674,-123.305734,48.488499,32.333333333333336,6.0,13.983333333333333
186,59170257,DA,59170257,0.5651,768,304,292,768,-123.305377,48.479749,22.666666666666668,5.016666666666667,10.75
187,59170258,DA,59170258,0.3055,751,300,294,751,-123.308701,48.474881,19.816666666666666,4.933333333333334,5.333333333333333
188,59170259,DA,59170259,0.1815,434,166,154,434,-123.307523,48.47155,???,3.2333333333333334,3.2666666666666666
189,59170260,DA,59170260,0.6647,635,242,231,635,-123.312415,48.470091,???,4.7,5.0
190,59170262,DA,59170262,0.3476,612,270,259,612,-123.296657,48.464035,27.116666666666667,3.6166666666666667,8.7
191,59170263,DA,59170263,0.3876,496,234,217,496,-123.295471,48.459257,33.71666666666667,5.2,10.983333333333333
192,59170264,DA,59170264,0.5464,641,249,243,641,-123.288825,48.463781,26.733333333333334,5.166666666666667,11.833333333333334
193,59170265,DA,59170265,0.3099,448,175,171,448,-123.284694,48.459329,27.85,5.383333333333334,12.933333333333334
194,59170266,DA,59170266,0.5097,518,264,254,518,-123.277285,48.460636,39.1,7.25,15.833333333333334
195,59170267,DA,59170267,0.509,367,154,149,367,-123.278687,48.452707,40.333333333333336,6.75,16.433333333333334
196,59170268,DA,59170268,0.3078,243,99,97,243,-123.274285,48.454958,42.5,7.266666666666667,16.933333333333334
197,59170270,DA,59170270,0.4053,579,257,242,579,-123.31733,48.411366,39.6,14.9,25.916666666666668
198,59170271,DA,59170271,0.6912,253,99,96,253,-123.294611,48.471418,28.7,4.733333333333333,9.916666666666666
199,59170272,DA,59170272,0.3641,722,398,367,722,-123.33568,48.410431,32.833333333333336,16.05,27.583333333333332
200,59170273,DA,59170273,0.193,585,268,248,585,-123.341728,48.414259,33.96666666666667,16.383333333333333,26.683333333333334
201,59170274,DA,59170274,0.2333,624,336,312,624,-123.346519,48.413447,32.05,16.583333333333332,29.333333333333332
202,59170275,DA,59170275,0.3104,517,243,230,517,-123.342544,48.416993,38.85,16.066666666666666,27.066666666666666
203,59170276,DA,59170276,0.1192,514,269,259,514,-123.349427,48.418529,35.0,15.266666666666667,27.066666666666666
204,59170277,DA,59170277,0.1274,406,210,202,406,-123.345385,48.421138,30.55,14.883333333333333,25.016666666666666
205,59170278,DA,59170278,0.0809,534,374,349,534,-123.350011,48.422433,31.15,14.233333333333333,25.133333333333333
206,59170279,DA,59170279,0.0415,453,330,312,453,-123.352681,48.421789,28.95,14.8,26.15
207,59170280,DA,59170280,0.0668,613,395,365,613,-123.354232,48.420229,30.35,15.666666666666666,26.983333333333334
208,59170281,DA,59170281,0.0718,889,658,617,889,-123.355869,48.422014,28.8,15.733333333333333,27.25
209,59170282,DA,59170282,0.1096,614,443,419,614,-123.359038,48.421335,31.8,16.566666666666666,27.983333333333334
210,59170285,DA,59170285,0.059,628,443,416,628,-123.356685,48.41866,36.266666666666666,16.266666666666666,28.4
211,59170286,DA,59170286,0.0583,573,384,371,573,-123.357793,48.416398,38.46666666666667,16.983333333333334,30.25
212,59170287,DA,59170287,0.0527,535,362,344,535,-123.354033,48.416668,34.13333333333333,16.866666666666667,29.183333333333334
213,59170288,DA,59170288,0.0812,631,409,388,631,-123.352153,48.41501,35.3,16.383333333333333,29.35
214,59170289,DA,59170289,0.086,563,353,337,563,-123.352802,48.41831,33.483333333333334,16.033333333333335,27.483333333333334
215,59170290,DA,59170290,0.1119,614,357,337,614,-123.356076,48.413322,41.21666666666667,18.316666666666666,30.85
216,59170291,DA,59170291,0.1206,532,257,239,532,-123.351162,48.412273,38.483333333333334,17.766666666666666,30.733333333333334
217,59170292,DA,59170292,0.1274,523,243,227,523,-123.355069,48.410263,40.8,17.883333333333333,31.216666666666665
218,59170293,DA,59170293,0.1557,508,254,243,508,-123.353288,48.408274,41.88333333333333,18.266666666666666,31.7
219,59170294,DA,59170294,0.1483,586,296,273,586,-123.348549,48.40904,38.28333333333333,17.533333333333335,31.133333333333333
220,59170295,DA,59170295,0.8021,670,497,469,670,-123.359214,48.414756,40.6,17.866666666666667,31.2
221,59170296,DA,59170296,0.0561,727,510,467,727,-123.367507,48.41454,38.25,19.666666666666668,36.03333333333333
222,59170297,DA,59170297,0.0389,539,420,369,539,-123.367143,48.416558,39.7,19.066666666666666,34.983333333333334
223,59170298,DA,59170298,0.2941,1021,598,560,1021,-123.370185,48.418392,40.666666666666664,19.083333333333332,35.416666666666664
224,59170299,DA,59170299,0.055,464,276,256,464,-123.370903,48.414813,42.28333333333333,20.566666666666666,36.266666666666666
225,59170300,DA,59170300,0.092,526,334,309,526,-123.372453,48.413486,42.233333333333334,20.716666666666665,36.3
226,59170301,DA,59170301,0.0293,412,286,278,412,-123.37471,48.412744,43.75,22.083333333333332,37.6
227,59170302,DA,59170302,0.1088,571,304,288,571,-123.375281,48.411758,44.31666666666667,22.1,37.4
228,59170303,DA,59170303,0.096,669,409,393,669,-123.378123,48.413794,44.983333333333334,22.583333333333332,38.18333333333333
229,59170304,DA,59170304,0.0314,541,330,316,541,-123.375576,48.414978,42.7,20.8,36.516666666666666
230,59170305,DA,59170305,0.0568,674,449,437,674,-123.377722,48.41604,46.95,21.816666666666666,37.53333333333333
231,59170308,DA,59170308,0.0387,511,357,329,511,-123.37464,48.418323,45.1,20.916666666666668,36.38333333333333
232,59170309,DA,59170309,0.076,734,413,398,734,-123.379103,48.419122,46.583333333333336,21.116666666666667,37.1
233,59170310,DA,59170310,0.0563,325,167,157,325,-123.381186,48.42057,48.63333333333333,21.583333333333332,37.56666666666667
234,59170311,DA,59170311,0.2083,1188,828,720,1188,-123.377526,48.421707,47.833333333333336,20.05,36.18333333333333
235,59170312,DA,59170312,0.3174,833,426,399,833,-123.384376,48.419053,48.81666666666667,22.333333333333332,38.56666666666667
236,59170313,DA,59170313,0.1557,622,354,344,622,-123.382517,48.416535,49.56666666666667,22.166666666666668,38.13333333333333
237,59170314,DA,59170314,0.2062,788,479,461,788,-123.396659,48.428627,44.0,21.883333333333333,48.4
238,59170315,DA,59170315,0.2367,426,190,181,426,-123.402802,48.42472,44.86666666666667,23.516666666666666,46.733333333333334
239,59170316,DA,59170316,0.1057,509,272,260,509,-123.401736,48.428478,41.483333333333334,22.7,44.8
240,59170317,DA,59170317,0.1064,811,526,509,811,-123.403086,48.431099,42.88333333333333,22.0,41.46666666666667
241,59170318,DA,59170318,0.1773,555,299,288,555,-123.406745,48.428494,41.93333333333333,22.016666666666666,45.9
242,59170319,DA,59170319,0.1546,720,431,422,720,-123.40888,48.431102,42.266666666666666,22.133333333333333,46.86666666666667
243,59170320,DA,59170320,0.2151,529,275,268,529,-123.406903,48.434328,48.28333333333333,21.166666666666668,42.233333333333334
244,59170321,DA,59170321,0.1864,568,236,229,568,-123.415918,48.434127,48.516666666666666,22.383333333333333,47.416666666666664
245,59170322,DA,59170322,0.2002,477,189,186,477,-123.410142,48.436563,55.583333333333336,20.533333333333335,42.516666666666666
246,59170323,DA,59170323,0.5805,332,219,201,332,-123.422839,48.431629,49.983333333333334,23.083333333333332,47.9
247,59170324,DA,59170324,0.0885,593,308,295,593,-123.416414,48.431338,45.0,21.916666666666668,46.583333333333336
248,59170325,DA,59170325,0.1057,610,407,350,610,-123.417083,48.429132,43.6,22.533333333333335,48.4
249,59170326,DA,59170326,0.1673,592,253,240,592,-123.414281,48.426524,47.75,23.666666666666668,47.88333333333333
250,59170327,DA,59170327,0.1091,529,245,238,529,-123.40786,48.426073,45.333333333333336,22.633333333333333,46.666666666666664
251,59170328,DA,59170328,0.3142,601,259,249,601,-123.410161,48.423078,51.833333333333336,23.55,49.25
252,59170331,DA,59170331,0.4687,745,401,390,745,-123.432327,48.446976,66.83333333333333,19.6,42.78333333333333
253,59170332,DA,59170332,0.2165,120,41,39,120,-123.429066,48.444088,61.666666666666664,19.283333333333335,42.86666666666667
254,59170335,DA,59170335,0.1023,636,328,313,636,-123.422414,48.449332,64.16666666666667,21.05,46.75
255,59170336,DA,59170336,0.543,1190,510,493,1190,-123.404363,48.444978,50.333333333333336,19.2,40.733333333333334
256,59170337,DA,59170337,0.2282,526,235,219,526,-123.407246,48.451123,53.06666666666667,17.816666666666666,36.016666666666666
257,59170338,DA,59170338,0.2314,653,265,259,653,-123.412285,48.453471,56.0,17.25,37.38333333333333
258,59170339,DA,59170339,0.2041,476,216,210,476,-123.408493,48.456076,50.45,17.216666666666665,35.766666666666666
259,59170343,DA,59170343,0.2118,490,208,203,490,-123.404416,48.46643,48.15,15.466666666666667,35.63333333333333
