a,q,t,dw,hh,id,pop,name,rgid,rpid,ruid,rguid,Transit Time,Car Time,Bike Time
0.1816,0,DA,221,213,59153634,649,59153634,5915,5915025,9330222.01,59933,81.7,34.36666667,73.75
0.1576,0,DA,154,145,59153635,398,59153635,5915,5915025,9330222.01,59933,88.86666667,36.31666667,75.21666667
0.2103,0,DA,211,202,59153636,598,59153636,5915,5915025,9330222.01,59933,81.75,36.4,76.08333333
0.0988,0,DA,172,166,59153637,499,59153637,5915,5915025,9330222.01,59933,83.26666667,36.65,78.73333333
0.1224,0,DA,178,161,59153638,507,59153638,5915,5915025,9330222.01,59933,80.63333333,35.83333333,77.8
0.1574,0,DA,199,190,59153639,615,59153639,5915,5915025,9330222.01,59933,79.26666667,34.33333333,76.33333333
0.0763,0,DA,158,144,59153640,498,59153640,5915,5915025,9330222.01,59933,75.4,33.7,77
0.101,0,DA,169,160,59153641,490,59153641,5915,5915025,9330222.01,59933,81.26666667,35.65,79.05
0.0992,0,DA,226,217,59153642,605,59153642,5915,5915025,9330222.01,59933,81.31666667,34.88333333,77.83333333
0.1744,0,DA,432,420,59153643,932,59153643,5915,5915025,9330222.01,59933,70.48333333,36.33333333,74.18333333
0.1728,0,DA,836,796,59153644,1728,59153644,5915,5915025,9330222.01,59933,70.81666667,35.05,74.68333333
0.8895,0,DA,1483,1428,59153645,3526,59153645,5915,5915025,9330225.02,59933,75.73333333,35.81666667,75.71666667
0.0862,0,DA,376,363,59153646,660,59153646,5915,5915025,9330225.02,59933,84.4,35.4,76.38333333
0.1083,0,DA,175,171,59153647,481,59153647,5915,5915025,9330225.02,59933,85.45,36.86666667,78.18333333
0.0394,0,DA,494,476,59153648,950,59153648,5915,5915025,9330225.02,59933,77.75,37.36666667,78.61666667
0.1526,0,DA,308,301,59153649,734,59153649,5915,5915025,9330225.02,59933,78.38333333,37.28333333,77.83333333
0.0253,0,DA,172,170,59153650,454,59153650,5915,5915025,9330225.02,59933,74.26666667,37.73333333,79.2
0.0539,0,DA,257,238,59153651,528,59153651,5915,5915025,9330225.02,59933,75.95,36.78333333,79.68333333
0.1879,0,DA,223,209,59153652,605,59153652,5915,5915025,9330222.02,59933,80.25,36.73333333,80.6
0.4876,0,DA,816,789,59153653,1772,59153653,5915,5915025,9330222.02,59933,76.56666667,37.4,75.56666667
0.0447,0,DA,529,512,59153654,1026,59153654,5915,5915025,9330222.02,59933,72.01666667,38.55,77.25
0.6393,0,DA,1039,1018,59153655,2393,59153655,5915,5915025,9330222.02,59933,78.08333333,35.83333333,75.7
0.8547,0,DA,217,202,59153656,581,59153656,5915,5915025,9330220,59933,79.11666667,37.08333333,76.9
0.1796,0,DA,1908,1848,59153657,3289,59153657,5915,5915029,9330202.01,59933,81.75,40.81666667,95.15
0.0833,0,DA,501,473,59153659,1040,59153659,5915,5915029,9330202.02,59933,90.1,41.1,88.21666667
0.0882,0,DA,394,387,59153661,839,59153661,5915,5915029,9330202.02,59933,81.58333333,42.58333333,92.76666667
0.1323,0,DA,1832,1627,59153662,3194,59153662,5915,5915029,9330202.02,59933,76.11666667,43.06666667,95.01666667
6.7445,0,DA,563,454,59153663,1065,59153663,5915,5915062,9330250.01,59933,155.8333333,73.03333333,161.1333333
0.2795,0,DA,125,114,59153664,317,59153664,5915,5915062,9330250.01,59933,150.9833333,71.35,153.25
13.3286,0,DA,524,465,59153665,1223,59153665,5915,5915062,9330250.01,59933,151.6333333,72.7,155.25
20.6376,0,DA,520,450,59153666,1055,59153666,5915,5915062,9330250.01,59933,???,76.61666667,176.7666667
9.1333,0,DA,304,241,59153667,596,59153667,5915,5915062,9330250.01,59933,???,80.8,185.15
0.0159,0,DA,258,236,59153668,351,59153668,5915,5915022,9330065,59933,56.43333333,19.01666667,41
0.0171,0,DA,214,198,59153669,347,59153669,5915,5915022,9330065,59933,50.78333333,18.43333333,40.28333333
0.0168,0,DA,459,436,59153670,677,59153670,5915,5915022,9330065,59933,54.21666667,17.91666667,39.61666667
0.0157,0,DA,290,269,59153671,403,59153671,5915,5915022,9330065,59933,56.35,18.36666667,40.6
0.016,0,DA,424,408,59153672,637,59153672,5915,5915022,9330065,59933,54.88333333,17.83333333,40.3
0.0179,0,DA,429,418,59153673,667,59153673,5915,5915022,9330065,59933,52.86666667,17.55,39.4
0.0173,0,DA,401,385,59153674,609,59153674,5915,5915022,9330064,59933,52.75,17.21666667,39
0.0177,0,DA,494,476,59153675,695,59153675,5915,5915022,9330064,59933,52.88333333,17.8,38.9
0.031,0,DA,560,524,59153676,788,59153676,5915,5915022,9330064,59933,54.4,18.28333333,39.9
0.0154,0,DA,281,269,59153677,429,59153677,5915,5915022,9330064,59933,54.45,17.15,39.05
0.0174,0,DA,410,388,59153678,603,59153678,5915,5915022,9330064,59933,52.41666667,17.9,38.41666667
0.0721,0,DA,685,646,59153679,967,59153679,5915,5915022,9330064,59933,50.66666667,17.76666667,38.48333333
0.0255,0,DA,584,552,59153680,784,59153680,5915,5915022,9330065,59933,50.45,17.3,39.31666667
0.0238,0,DA,657,606,59153681,948,59153681,5915,5915022,9330065,59933,51.93333333,17.45,39.71666667
0.0526,0,DA,525,431,59153682,683,59153682,5915,5915022,9330065,59933,47.1,17.51666667,40.33333333
0.0397,0,DA,853,703,59153683,1302,59153683,5915,5915022,9330065,59933,48.9,16.65,38.98333333
0.068,0,DA,534,500,59153684,779,59153684,5915,5915022,9330064,59933,49.7,16.63333333,39.11666667
0.0158,0,DA,304,287,59153685,483,59153685,5915,5915022,9330049.02,59933,37.63333333,14.11666667,33.66666667
0.2438,0,DA,497,472,59153686,886,59153686,5915,5915022,9330049.02,59933,37.3,14.7,34.4
0.0708,0,DA,352,343,59153687,621,59153687,5915,5915022,9330049.02,59933,35.45,13.51666667,33.13333333
0.0401,0,DA,397,386,59153688,822,59153688,5915,5915022,9330049.02,59933,36.46666667,14.81666667,34.03333333
0.3002,0,DA,356,344,59153689,775,59153689,5915,5915022,9330049.02,59933,37.7,16.25,35.43333333
0.0279,0,DA,210,203,59153690,439,59153690,5915,5915022,9330049.02,59933,40.98333333,15.98333333,37.48333333
0.0769,0,DA,363,350,59153691,542,59153691,5915,5915022,9330049.02,59933,37.91666667,15.85,38.36666667
0.0758,0,DA,815,782,59153692,1428,59153692,5915,5915022,9330049.02,59933,41.4,17.53333333,39.08333333
0.7462,0,DA,154,144,59153693,443,59153693,5915,5915025,9330243.02,59933,98.95,40.43333333,95.35
0.2909,0,DA,176,167,59153694,473,59153694,5915,5915025,9330243.02,59933,91.15,42.23333333,94.96666667
8.3043,0,DA,2609,2246,59153695,5043,59153695,5915,5915025,9330243.02,59933,104.05,45.16666667,102.3166667
1.3789,0,DA,320,317,59153696,849,59153696,5915,5915025,9330243.02,59933,87.53333333,48.65,102.95
0.4983,0,DA,686,681,59153697,1895,59153697,5915,5915025,9330243.02,59933,80.86666667,43.86666667,102.1166667
2.1579,0,DA,202,198,59153698,597,59153698,5915,5915025,9330243.02,59933,86.23333333,41.9,99.3
0.1136,0,DA,189,184,59153699,493,59153699,5915,5915025,9330243.02,59933,79.2,46.13333333,109.0666667
0.1323,0,DA,129,124,59153700,371,59153700,5915,5915025,9330243.02,59933,86.61666667,41.05,98.38333333
0.0634,0,DA,994,947,59153701,1891,59153701,5915,5915015,9330147.13,59933,77.93333333,27.3,58.51666667
0.0794,0,DA,482,469,59153702,1209,59153702,5915,5915015,9330147.13,59933,82.83333333,27.56666667,59.41666667
0.2378,0,DA,1084,1040,59153703,2626,59153703,5915,5915015,9330147.13,59933,82.48333333,26.15,59
1.6289,0,DA,329,303,59153704,915,59153704,5915,5915015,9330147.14,59933,90.28333333,25.63333333,62.95
0.0856,0,DA,284,276,59153705,840,59153705,5915,5915015,9330147.14,59933,80.65,28.93333333,61.03333333
0.2521,0,DA,361,349,59153706,1001,59153706,5915,5915015,9330147.14,59933,81.65,27.8,62.15
0.1724,0,DA,441,419,59153707,1241,59153707,5915,5915015,9330147.14,59933,87.98333333,26.96666667,62.83333333
0.0822,0,DA,347,342,59153708,1039,59153708,5915,5915015,9330147.14,59933,77.28333333,27.93333333,62.21666667
0.0823,0,DA,323,314,59153709,911,59153709,5915,5915015,9330147.14,59933,76.81666667,28.26666667,60.43333333
0.1203,0,DA,164,156,59153710,565,59153710,5915,5915004,9330188.02,59933,102.2333333,62.21666667,145.1666667
0.1528,0,DA,179,176,59153711,616,59153711,5915,5915004,9330188.02,59933,106.75,62.11666667,146.2666667
0.169,0,DA,156,144,59153712,489,59153712,5915,5915004,9330188.02,59933,110.1166667,61.31666667,148.3833333
0.3538,0,DA,293,271,59153713,920,59153713,5915,5915004,9330188.02,59933,100.4833333,61.33333333,148.8333333
0.2727,0,DA,219,200,59153714,730,59153714,5915,5915004,9330188.02,59933,108.9833333,60.96666667,147.8166667
0.6089,0,DA,513,498,59153715,1584,59153715,5915,5915004,9330189.07,59933,94.8,61.9,149.4666667
0.1376,0,DA,585,582,59153716,1627,59153716,5915,5915004,9330189.07,59933,99.08333333,61.43333333,139.55
0.0773,0,DA,328,317,59153717,670,59153717,5915,5915004,9330189.07,59933,94.93333333,59.33333333,139.0333333
0.4088,0,DA,174,168,59153718,803,59153718,5915,5915004,9330187.04,59933,98.05,62.13333333,144.6833333
0.0999,0,DA,153,140,59153719,564,59153719,5915,5915004,9330187.04,59933,102.8166667,62.05,145.1666667
0.7198,0,DA,148,136,59153720,509,59153720,5915,5915004,9330187.04,59933,102.0333333,65.43333333,146.7333333
2.098,0,DA,589,532,59153721,1723,59153721,5915,5915004,9330188.06,59933,736.55,62.98333333,169.0833333
1.5639,0,DA,143,131,59153722,380,59153722,5915,5915004,9330188.06,59933,139.3666667,66.38333333,181.0666667
4.8565,0,DA,142,130,59153723,329,59153723,5915,5915004,9330182.06,59933,126.9,66.16666667,189.9166667
1.9785,0,DA,142,137,59153724,437,59153724,5915,5915004,9330182.06,59933,???,63.7,188.7333333
2.8624,0,DA,150,144,59153725,499,59153725,5915,5915004,9330182.06,59933,167.6333333,67.08333333,192.7833333
5.6321,0,DA,50,47,59153731,111,59153731,5915,5915020,9330251.02,59933,???,83.4,184.2166667
0.5841,1,DA,,,59153732,,59153732,5915,5915809,9330251.01,59933,???,80.83333333,186.0333333
0.4603,0,DA,411,402,59153733,1330,59153733,5915,5915004,9330187.07,59933,112.1833333,60.95,167.8333333
0.2038,0,DA,218,214,59153734,780,59153734,5915,5915004,9330187.07,59933,118.6166667,59.28333333,170.3833333
0.5126,0,DA,388,372,59153737,1128,59153737,5915,5915004,9330184.24,59933,121.9333333,56.88333333,158.35
0.6417,0,DA,551,518,59153738,1748,59153738,5915,5915004,9330184.24,59933,130.3,54.2,154.9
0.148,0,DA,322,310,59153739,1159,59153739,5915,5915004,9330184.24,59933,118.8166667,57.65,157.8833333
0.1494,0,DA,262,250,59153742,993,59153742,5915,5915004,9330182.02,59933,116.45,53.78333333,166.15
0.0678,0,DA,135,131,59153743,519,59153743,5915,5915004,9330182.02,59933,115.6333333,53.05,166.75
3.6434,0,DA,184,176,59153745,503,59153745,5915,5915075,9330400.09,59933,742.9166667,94.3,242.8666667
4.9945,0,DA,165,163,59153746,483,59153746,5915,5915075,9330400.09,59933,742.5666667,93.16666667,229.1
4.8072,0,DA,177,162,59153747,477,59153747,5915,5915075,9330400.09,59933,728.9166667,92.6,239.2166667
5.3542,0,DA,202,194,59153748,583,59153748,5915,5915075,9330400.09,59933,730.3,94,249.9
5.0975,0,DA,182,170,59153749,442,59153749,5915,5915075,9330400.09,59933,723.7166667,92.85,247.3833333
0.3862,0,DA,3,3,59153750,5,59153750,5915,5915840,9330400.08,59933,721.4,87.01666667,239.4833333
1.7796,0,DA,42,42,59153754,96,59153754,5915,5915816,9330505.03,59933,160.7,80.81666667,226.0166667
0.2238,0,DA,220,209,59153756,485,59153756,5915,5915001,9330505.01,59933,142.1666667,74.03333333,221.4
0.31,0,DA,239,231,59153757,735,59153757,5915,5915001,9330505.01,59933,145.5666667,77.45,223.35
0.4723,0,DA,241,235,59153758,690,59153758,5915,5915001,9330505.01,59933,140.3166667,76.66666667,221.65
6.8056,0,DA,227,216,59153762,628,59153762,5915,5915001,9330505.04,59933,???,83.3,242.8833333
1.1652,0,DA,135,130,59153763,441,59153763,5915,5915001,9330501.03,59933,???,79.53333333,245.15
4.3639,0,DA,217,203,59153764,611,59153764,5915,5915001,9330501.03,59933,???,78.65,240.6333333
5.6599,0,DA,157,144,59153765,575,59153765,5915,5915001,9330501.03,59933,???,81.78333333,251.55
6.4646,0,DA,181,172,59153766,529,59153766,5915,5915001,9330505.04,59933,???,81.21666667,256.6333333
10.7148,0,DA,186,178,59153767,528,59153767,5915,5915001,9330505.04,59933,???,85.41666667,266.8166667
8.9342,0,DA,197,189,59153768,582,59153768,5915,5915001,9330505.04,59933,???,82.56666667,242.3333333
5.8327,0,DA,189,172,59153769,559,59153769,5915,5915001,9330501.03,59933,465.25,75.9,237.0333333
4.9167,0,DA,180,169,59153770,490,59153770,5915,5915001,9330500.02,59933,462.15,72.96666667,234.6666667
1.8783,0,DA,292,284,59153771,555,59153771,5915,5915001,9330500.02,59933,452.0333333,75.03333333,228.9833333
2.6445,0,DA,204,194,59153772,569,59153772,5915,5915001,9330500.02,59933,454.65,67.81666667,223.9
4.8511,0,DA,191,181,59153773,553,59153773,5915,5915001,9330500.02,59933,???,70.75,229.3833333
5.8603,0,DA,160,153,59153774,462,59153774,5915,5915001,9330500.02,59933,613.5,71.15,222
7.4652,0,DA,180,176,59153775,530,59153775,5915,5915001,9330502.05,59933,???,66.6,223.35
4.6266,0,DA,163,160,59153776,445,59153776,5915,5915001,9330502.05,59933,173.7666667,67.26666667,217.9833333
7.2006,0,DA,209,198,59153777,527,59153777,5915,5915001,9330502.05,59933,???,64.21666667,216.3166667
8.4472,0,DA,408,391,59153778,1164,59153778,5915,5915001,9330502.05,59933,???,52,217.1166667
5.7344,0,DA,203,186,59153779,511,59153779,5915,5915001,9330502.05,59933,???,62.2,228.2333333
7.4059,0,DA,202,187,59153780,509,59153780,5915,5915001,9330500.02,59933,???,59.91666667,243.9833333
5.5145,0,DA,173,163,59153781,501,59153781,5915,5915001,9330500.02,59933,???,63.53333333,240.3333333
6.3196,0,DA,182,167,59153782,466,59153782,5915,5915001,9330500.02,59933,???,69.96666667,239.3
6.1881,0,DA,180,168,59153783,531,59153783,5915,5915001,9330500.02,59933,???,74.7,244.7
8.7053,0,DA,231,216,59153784,629,59153784,5915,5915001,9330500.02,59933,???,64.06666667,253.2666667
7.0374,0,DA,161,158,59153785,512,59153785,5915,5915001,9330500.02,59933,625.5666667,76.16666667,257.7833333
10.7825,0,DA,187,172,59153786,554,59153786,5915,5915001,9330500.02,59933,???,72.95,259.0833333
5.9427,0,DA,361,344,59153788,1169,59153788,5915,5915001,9330501.03,59933,???,85.98333333,252.7333333
0.189,0,DA,141,139,59153789,413,59153789,5915,5915001,9330501.03,59933,460.4833333,80.63333333,246.7
0.0961,0,DA,116,114,59153790,345,59153790,5915,5915001,9330501.03,59933,467.85,78.66666667,244.8666667
0.8431,0,DA,84,81,59153791,228,59153791,5915,5915001,9330506.02,59933,475.2333333,75.4,252.55
0.1186,0,DA,180,174,59153792,575,59153792,5915,5915001,9330506.02,59933,460.6,76.8,247.3166667
0.496,0,DA,531,512,59153794,934,59153794,5915,5915015,9330141.03,59933,???,33.55,77.88333333
0.0826,0,DA,419,402,59153795,811,59153795,5915,5915015,9330141.02,59933,94.26666667,33.1,75.43333333
0.1439,0,DA,320,316,59153796,921,59153796,5915,5915015,9330140.02,59933,89.15,29.96666667,77.45
0.0995,0,DA,797,767,59153797,1283,59153797,5915,5915015,9330140.02,59933,93.36666667,30.55,75.38333333
10.3101,0,DA,531,508,59153798,1190,59153798,5915,5915015,9330140.02,59933,111.6333333,33.3,75.6
0.0602,0,DA,103,98,59153799,268,59153799,5915,5915022,9330002.03,59933,65.41666667,26.58333333,53.4
0.1016,0,DA,154,146,59153800,458,59153800,5915,5915022,9330002.04,59933,69.13333333,27.58333333,54.7
0.083,0,DA,120,111,59153801,326,59153801,5915,5915022,9330002.03,59933,65.96666667,24.25,51.21666667
0.1398,0,DA,261,238,59153805,729,59153805,5915,5915022,9330002.03,59933,65.4,23.83333333,49.83333333
0.1023,0,DA,208,186,59153806,616,59153806,5915,5915022,9330002.04,59933,68.53333333,24.91666667,51.85
0.0547,0,DA,135,127,59153807,405,59153807,5915,5915022,9330013.03,59933,60.66666667,21.41666667,47.2
0.1202,0,DA,282,265,59153809,815,59153809,5915,5915022,9330013.04,59933,60.78333333,22.9,49.23333333
0.1117,0,DA,123,112,59153810,348,59153810,5915,5915022,9330027.01,59933,36.26666667,10.18333333,24.93333333
0.3127,0,DA,188,175,59153812,493,59153812,5915,5915022,9330027.02,59933,41.88333333,10.65,24.98333333
0.0642,0,DA,124,108,59153814,345,59153814,5915,5915022,9330033.02,59933,52.91666667,21.58333333,49.5
0.0919,0,DA,268,242,59153815,660,59153815,5915,5915022,9330033.01,59933,58.75,20.8,48.5
0.0596,0,DA,156,138,59153816,401,59153816,5915,5915022,9330033.01,59933,45.5,19.98333333,49.76666667
0.1354,0,DA,306,293,59153818,802,59153818,5915,5915022,9330033.02,59933,47.9,21.73333333,51.5
0.0716,0,DA,174,165,59153821,418,59153821,5915,5915022,9330051.01,59933,49.96666667,25.16666667,56.03333333
0.1156,0,DA,278,257,59153825,731,59153825,5915,5915022,9330051.02,59933,52.53333333,25.38333333,58.51666667
0.1042,0,DA,201,178,59153826,483,59153826,5915,5915022,9330051.01,59933,53.63333333,25.46666667,57.2
0.0772,0,DA,368,334,59153831,755,59153831,5915,5915022,9330016.05,59933,64.41666667,28.46666667,61.85
0.0609,0,DA,205,190,59153833,383,59153833,5915,5915022,9330059.08,59933,46.36666667,15.78333333,41.25
0.0177,0,DA,196,185,59153835,303,59153835,5915,5915022,9330067.01,59933,58.6,19.85,43.83333333
0.018,0,DA,201,166,59153836,291,59153836,5915,5915022,9330067.02,59933,53.11666667,20.76666667,44.8
0.0266,0,DA,254,191,59153838,327,59153838,5915,5915022,9330067.02,59933,52.85,19.4,43.15
0.0876,0,DA,1072,989,59153839,1379,59153839,5915,5915022,9330067.01,59933,57.9,18.9,42.8
0.0496,0,DA,1486,1384,59153843,2188,59153843,5915,5915022,9330059.15,59933,46.65,17,43.38333333
0.0493,0,DA,916,854,59153847,1609,59153847,5915,5915022,9330059.1,59933,39.61666667,15.68333333,40.51666667
0.0347,0,DA,735,671,59153849,1052,59153849,5915,5915022,9330059.1,59933,42.88333333,15.25,38.1
0.0157,0,DA,258,227,59153851,373,59153851,5915,5915022,9330059.1,59933,40.8,14.91666667,37.65
0.0495,0,DA,1087,1005,59153852,1658,59153852,5915,5915022,9330059.09,59933,39.63333333,15.28333333,36.75
1.538,0,DA,101,94,59153854,278,59153854,5915,5915001,9330504.09,59933,121.4333333,72.03333333,198.2833333
1.2363,0,DA,527,501,59153856,1193,59153856,5915,5915001,9330504.12,59933,133.7333333,74.48333333,197.3333333
2.3682,0,DA,3395,3060,59153857,7753,59153857,5915,5915001,9330504.18,59933,115.1,73.63333333,197.9666667
1.2968,0,DA,514,492,59153858,1761,59153858,5915,5915001,9330504.09,59933,142.7833333,65.65,193.3666667
0.7992,0,DA,399,373,59153859,1227,59153859,5915,5915001,9330504.12,59933,140.8166667,71.33333333,195.2
0.1136,0,DA,182,175,59153860,561,59153860,5915,5915001,9330504.1,59933,139.0833333,66.95,193.2333333
0.7452,0,DA,749,726,59153861,1501,59153861,5915,5915001,9330504.13,59933,131.6666667,63.83333333,191.6
0.4889,0,DA,257,231,59153862,764,59153862,5915,5915001,9330504.12,59933,144.15,69.25,199.85
0.5331,0,DA,295,290,59153864,835,59153864,5915,5915001,9330504.13,59933,131.6,66.88333333,194.2
0.3332,0,DA,578,554,59153866,1799,59153866,5915,5915001,9330504.09,59933,149.9333333,67.45,191.1666667
0.1403,0,DA,234,229,59153867,823,59153867,5915,5915001,9330504.09,59933,140.95,65.13333333,190.2666667
0.1942,0,DA,350,341,59153868,1148,59153868,5915,5915001,9330504.09,59933,147.0333333,68.83333333,192.65
0.1132,0,DA,527,507,59153869,1134,59153869,5915,5915001,9330504.12,59933,148.1666667,69.73333333,196.9
0.1032,0,DA,293,289,59153870,934,59153870,5915,5915001,9330504.12,59933,143.9666667,71.8,193.6166667
0.319,0,DA,126,122,59153871,401,59153871,5915,5915001,9330504.12,59933,147.7666667,67.05,194.7833333
0.1243,0,DA,291,285,59153872,944,59153872,5915,5915001,9330504.12,59933,148.0833333,69.93333333,196.8333333
0.1261,0,DA,296,290,59153873,862,59153873,5915,5915001,9330504.13,59933,142.3,70.38333333,195.2
0.1246,0,DA,235,231,59153874,812,59153874,5915,5915001,9330504.13,59933,141.8333333,71.11666667,194.35
0.1404,0,DA,76,74,59153875,255,59153875,5915,5915001,9330504.13,59933,140.1166667,68.3,195.4
0.1562,0,DA,208,200,59153876,713,59153876,5915,5915001,9330506.02,59933,462.0166667,75.25,248.2666667
0.1645,0,DA,163,158,59153877,456,59153877,5915,5915001,9330506.02,59933,464.6166667,74.81666667,249.05
0.1473,0,DA,142,138,59153878,392,59153878,5915,5915015,9330149.06,59933,86.06666667,25.3,55.5
0.1771,0,DA,117,110,59153879,358,59153879,5915,5915015,9330149.07,59933,85.75,24.38333333,54.25
0.4005,0,DA,184,175,59153881,580,59153881,5915,5915055,9330134,59933,121.8833333,33.2,79.3
10.706,0,DA,582,550,59153882,1248,59153882,5915,5915055,9330134,59933,???,45.05,103.6833333
0.4302,0,DA,195,177,59153883,532,59153883,5915,5915055,9330134,59933,117.3333333,32.7,77.43333333
0.0828,0,DA,134,125,59153885,341,59153885,5915,5915034,9330282.01,59933,87.48333333,51.36666667,113.9
0.1422,0,DA,323,309,59153886,877,59153886,5915,5915034,9330282.01,59933,86.4,51.48333333,114.5
0.1601,0,DA,270,251,59153887,698,59153887,5915,5915034,9330282.02,59933,89.26666667,52.4,117.0333333
0.1093,0,DA,410,406,59153888,1001,59153888,5915,5915034,9330282.02,59933,90.01666667,52.4,116.45
0.1738,0,DA,174,171,59153889,500,59153889,5915,5915034,9330287.13,59933,104.95,66.61666667,152.7666667
0.3838,0,DA,211,200,59153890,640,59153890,5915,5915034,9330287.13,59933,114.2166667,68.35,158.75
0.2314,0,DA,177,170,59153891,530,59153891,5915,5915034,9330287.13,59933,108.55,66.53333333,152.7666667
0.3333,0,DA,166,157,59153892,510,59153892,5915,5915034,9330287.13,59933,105.6,68.58333333,153.45
0.1264,0,DA,244,229,59153893,811,59153893,5915,5915004,9330184.13,59933,118.85,47.05,143.5333333
0.1808,0,DA,197,189,59153894,670,59153894,5915,5915004,9330184.13,59933,113.4166667,46.51666667,144.1333333
1.8262,0,DA,187,175,59153895,562,59153895,5915,5915004,9330184.13,59933,129.5333333,44.5,156.1166667
0.2932,0,DA,393,349,59153896,1168,59153896,5915,5915004,9330184.25,59933,127.8333333,59.16666667,149.95
0.2285,0,DA,302,285,59153897,1061,59153897,5915,5915004,9330184.25,59933,132.8666667,58.96666667,152.7833333
0.1285,0,DA,286,265,59153898,1038,59153898,5915,5915004,9330184.25,59933,122.8833333,58.15,151.3
0.6323,0,DA,298,285,59153899,1033,59153899,5915,5915004,9330184.27,59933,115.9666667,57.53333333,154.1666667
0.1589,0,DA,475,470,59153901,1342,59153901,5915,5915004,9330184.19,59933,121.7333333,51.53333333,158.8833333
0.1572,0,DA,430,420,59153902,1343,59153902,5915,5915004,9330184.19,59933,121.2166667,55,157.3
0.0777,0,DA,256,249,59153903,754,59153903,5915,5915004,9330184.2,59933,125.6166667,52.3,157.2333333
0.1901,0,DA,610,591,59153904,1766,59153904,5915,5915004,9330184.2,59933,121.3333333,54.73333333,158.7
0.1609,0,DA,200,195,59153905,669,59153905,5915,5915004,9330188.07,59933,113.35,62.85,154.3166667
0.1832,0,DA,188,177,59153906,617,59153906,5915,5915004,9330188.07,59933,114.5333333,63.7,155.65
0.1199,0,DA,139,136,59153907,498,59153907,5915,5915004,9330188.07,59933,113.25,63.45,155.7833333
0.3128,0,DA,158,152,59153908,458,59153908,5915,5915004,9330181.09,59933,104.45,51.11666667,179.75
0.937,0,DA,341,333,59153909,1021,59153909,5915,5915004,9330181.09,59933,116.2333333,50.3,177.8833333
0.5392,0,DA,255,245,59153910,780,59153910,5915,5915004,9330181.09,59933,124.8666667,51.26666667,176.15
0.154,0,DA,286,266,59153911,942,59153911,5915,5915004,9330184.1,59933,118.7833333,61.76666667,148.0333333
0.2257,0,DA,284,259,59153912,1010,59153912,5915,5915004,9330184.1,59933,132.8,61.81666667,149.1833333
0.2846,0,DA,249,232,59153913,907,59153913,5915,5915004,9330184.1,59933,125.05,62.25,150.1833333
0.2205,0,DA,92,89,59153914,237,59153914,5915,5915004,9330184.1,59933,118.0666667,59.83333333,153.0333333
0.1697,0,DA,399,391,59153915,1399,59153915,5915,5915004,9330187.11,59933,105.4,68.28333333,159.4666667
0.1212,0,DA,513,496,59153916,1258,59153916,5915,5915004,9330187.11,59933,102.3,66.25,161
0.2084,0,DA,442,438,59153917,1296,59153917,5915,5915004,9330187.11,59933,110.9333333,62.08333333,165.5666667
0.1557,0,DA,189,180,59153918,453,59153918,5915,5915004,9330187.11,59933,105.7166667,70.16666667,163.05
0.1787,0,DA,272,256,59153919,865,59153919,5915,5915004,9330187.05,59933,105.1666667,65.76666667,146.4333333
0.154,0,DA,313,302,59153920,1079,59153920,5915,5915004,9330187.05,59933,104.8,65.68333333,146.2833333
0.2492,0,DA,397,376,59153921,994,59153921,5915,5915015,9330144.05,59933,83.48333333,28.33333333,63.81666667
0.1853,0,DA,251,243,59153922,745,59153922,5915,5915015,9330144.05,59933,84.05,30.08333333,67.6
2.5261,0,DA,527,486,59153925,1454,59153925,5915,5915004,9330182.05,59933,127.1666667,58.93333333,177.5
4.9922,0,DA,537,512,59153926,1395,59153926,5915,5915004,9330182.05,59933,122.7666667,53.05,169.1166667
0.3098,0,DA,348,345,59153927,897,59153927,5915,5915004,9330182.05,59933,122.6,56.98333333,166.8666667
0.5319,0,DA,1016,958,59153928,2106,59153928,5915,5915004,9330180.05,59933,104.15,46.31666667,167.2166667
0.067,0,DA,254,251,59153929,695,59153929,5915,5915004,9330180.05,59933,119.5666667,45.5,168.05
0.3505,0,DA,226,218,59153930,713,59153930,5915,5915004,9330180.06,59933,135.05,46.11666667,168.9333333
0.2426,0,DA,468,455,59153931,1424,59153931,5915,5915004,9330180.05,59933,116.35,43.35,167.7666667
0.2611,0,DA,226,223,59153932,721,59153932,5915,5915004,9330180.06,59933,129.55,46.58333333,168.2666667
0.5091,0,DA,257,251,59153935,747,59153935,5915,5915004,9330180.06,59933,134.0333333,49.66666667,169.6
0.2394,0,DA,122,115,59153936,495,59153936,5915,5915004,9330184.15,59933,110.3,59.3,144.5166667
0.343,0,DA,194,163,59153937,623,59153937,5915,5915004,9330184.16,59933,108.1166667,60.95,144.6166667
3.6727,0,DA,154,143,59153940,490,59153940,5915,5915001,9330505.04,59933,160.7833333,75.86666667,218.15
0.7075,0,DA,126,122,59153941,344,59153941,5915,5915001,9330505.01,59933,145.4666667,74.91666667,221.9666667
3.4845,0,DA,551,526,59153942,1276,59153942,5915,5915001,9330505.01,59933,148.1666667,75.31666667,223.85
9.3096,0,DA,325,307,59153943,933,59153943,5915,5915001,9330505.04,59933,???,81.68333333,227.55
10.4967,0,DA,118,115,59153944,342,59153944,5915,5915001,9330505.04,59933,???,82.88333333,245.2333333
1.3087,0,DA,2558,2305,59153945,4294,59153945,5915,5915015,9330151.07,59933,62.2,20.93333333,48.91666667
