,GeoUID,Type,Region Name,Area (sq km),Population ,Dwellings ,Households ,"v_CA21_1: Population, 2021",X,Y,Transit Time,Car Time,Bike Time
482,59170690,DA,59170690,23.9204,882,405,376,882,-123.635977,48.351099,83.5,45.65,121.73333333333333
483,59170691,DA,59170691,5.976,117,49,38,117,-123.617531,48.374285,???,43.1,105.0
484,59170692,DA,59170692,0.571,0,0,0,0,-123.606487,48.366319,???,41.68333333333333,103.55
485,59170694,DA,59170694,24.2181,1155,499,464,1155,-123.781986,48.392196,952.0333333333333,53.2,147.08333333333334
486,59170699,DA,59170699,0.3864,887,349,331,887,-123.378284,48.47682,33.78333333333333,14.25,29.083333333333332
487,59170700,DA,59170700,0.2095,536,231,228,536,-123.379395,48.471067,34.78333333333333,13.833333333333334,26.483333333333334
488,59170701,DA,59170701,0.2902,547,257,247,547,-123.374792,48.472087,35.266666666666666,14.516666666666667,26.633333333333333
489,59170705,DA,59170705,3.6508,962,450,425,962,-123.743614,48.370518,78.81666666666666,51.45,138.03333333333333
490,59170707,DA,59170707,2.2226,398,313,163,398,-123.403353,48.603134,71.06666666666666,24.5,77.13333333333334
491,59170708,DA,59170708,0.4824,900,546,502,900,-123.392808,48.598359,68.26666666666667,25.4,75.28333333333333
492,59170709,DA,59170709,1.328,584,248,167,584,-123.410384,48.588423,53.483333333333334,24.466666666666665,74.71666666666667
493,59170710,DA,59170710,8.589,604,273,259,604,-123.382926,48.566823,62.86666666666667,23.183333333333334,68.75
494,59170711,DA,59170711,1.498,1389,535,523,1389,-123.407304,48.571353,58.36666666666667,23.25,73.2
495,59170712,DA,59170712,2.5273,283,109,108,283,-123.429226,48.571577,67.83333333333333,26.116666666666667,72.43333333333334
496,59170713,DA,59170713,0.8126,956,482,464,956,-123.444013,48.577134,66.51666666666667,27.416666666666668,73.71666666666667
497,59170715,DA,59170715,3.8125,551,218,208,551,-123.422159,48.558002,70.88333333333334,24.266666666666666,68.55
498,59170716,DA,59170716,0.1818,403,150,145,403,-123.400185,48.555768,52.31666666666667,20.266666666666666,62.75
499,59170718,DA,59170718,7.3421,377,140,135,377,-123.451102,48.635702,81.13333333333334,30.916666666666668,104.2
500,59170719,DA,59170719,1.3582,422,205,183,422,-123.471273,48.631422,94.21666666666667,34.516666666666666,102.55
501,59170720,DA,59170720,1.3587,601,255,249,601,-123.46577,48.638304,83.81666666666666,32.13333333333333,105.61666666666666
502,59170721,DA,59170721,1.6914,636,261,256,636,-123.438194,48.614461,74.46666666666667,30.466666666666665,90.33333333333333
503,59170722,DA,59170722,0.1344,1086,675,651,1086,-123.379103,48.431312,13.0,5.266666666666667,7.183333333333334
504,59170723,DA,59170723,0.1519,477,315,296,477,-123.376997,48.430126,14.766666666666667,4.683333333333334,6.166666666666667
505,59170725,DA,59170725,1.0922,988,460,431,988,-123.465633,48.56795,69.18333333333334,27.733333333333334,68.01666666666667
506,59170726,DA,59170726,1.5274,293,107,105,293,-123.448388,48.560998,65.23333333333333,26.283333333333335,65.78333333333333
507,59170728,DA,59170728,5.846,509,237,215,509,-123.450561,48.60576,101.11666666666666,29.85,89.55
508,59170729,DA,59170729,2.3405,353,139,134,353,-123.433168,48.601029,64.43333333333334,26.233333333333334,81.96666666666667
509,59170730,DA,59170730,4.35,1085,416,405,1085,-123.426447,48.583821,69.4,25.4,78.28333333333333
510,59170731,DA,59170731,0.6363,484,193,188,484,-123.426031,48.59309,57.516666666666666,25.45,76.11666666666666
511,59170732,DA,59170732,0.0974,261,100,98,261,-123.422254,48.600023,56.81666666666667,27.45,79.6
512,59170733,DA,59170733,0.3685,822,412,406,822,-123.417805,48.597345,49.6,25.95,78.7
513,59170734,DA,59170734,0.2033,454,197,192,454,-123.419707,48.591455,51.88333333333333,24.616666666666667,74.33333333333333
514,59170735,DA,59170735,0.5927,681,280,243,681,-123.303884,48.466998,34.583333333333336,17.416666666666668,29.116666666666667
515,59170736,DA,59170736,0.2163,301,130,122,301,-123.301777,48.460059,37.96666666666667,15.35,31.533333333333335
516,59170738,DA,59170738,0.7603,829,351,346,829,-123.342872,48.458692,36.56666666666667,13.033333333333333,25.083333333333332
517,59170739,DA,59170739,0.2939,672,273,255,672,-123.34027,48.452346,31.466666666666665,10.866666666666667,20.616666666666667
518,59170741,DA,59170741,0.134,579,227,211,579,-123.384398,48.455417,26.45,11.516666666666667,18.516666666666666
519,59170742,DA,59170742,0.2616,1364,566,546,1364,-123.381792,48.459081,31.466666666666665,11.45,19.533333333333335
520,59170743,DA,59170743,0.4274,483,238,227,483,-123.378894,48.452425,19.85,10.166666666666666,16.783333333333335
521,59170744,DA,59170744,0.0883,507,256,248,507,-123.380594,48.449605,23.083333333333332,9.6,15.866666666666667
522,59170746,DA,59170746,0.1336,393,139,135,393,-123.417118,48.45427,33.333333333333336,13.266666666666667,24.983333333333334
523,59170747,DA,59170747,0.3945,545,243,230,545,-123.411721,48.458594,25.716666666666665,14.666666666666666,26.65
524,59170748,DA,59170748,0.4647,666,270,265,666,-123.407647,48.46382,32.95,14.7,27.883333333333333
525,59170749,DA,59170749,0.3511,441,164,160,441,-123.399254,48.461167,29.55,13.1,25.716666666666665
526,59170750,DA,59170750,0.5698,441,191,186,441,-123.394861,48.456239,26.366666666666667,12.066666666666666,25.65
527,59170751,DA,59170751,0.2271,396,155,149,396,-123.390376,48.461219,24.016666666666666,13.116666666666667,22.216666666666665
528,59170753,DA,59170753,1.8671,334,129,125,334,-123.429048,48.476714,53.233333333333334,18.316666666666666,38.166666666666664
529,59170754,DA,59170754,1.6762,354,136,132,354,-123.417884,48.485722,35.333333333333336,18.366666666666667,36.2
530,59170755,DA,59170755,0.2653,693,260,253,693,-123.413541,48.47879,33.21666666666667,16.816666666666666,32.483333333333334
531,59170756,DA,59170756,0.3318,771,213,208,771,-123.408778,48.48479,41.55,18.05,36.03333333333333
532,59170758,DA,59170758,5.0466,657,267,258,657,-123.388408,48.520905,46.666666666666664,16.95,40.36666666666667
533,59170759,DA,59170759,0.8557,1141,496,482,1141,-123.389734,48.50506,38.03333333333333,16.7,36.36666666666667
534,59170760,DA,59170760,0.4201,594,216,209,594,-123.376204,48.510886,46.333333333333336,18.133333333333333,44.31666666666667
535,59170761,DA,59170761,0.4945,834,329,318,834,-123.369467,48.511313,51.96666666666667,17.966666666666665,43.21666666666667
536,59170762,DA,59170762,1.1705,949,435,428,949,-123.378172,48.505897,54.083333333333336,17.016666666666666,47.45
537,59170763,DA,59170763,0.2675,393,148,143,393,-123.370628,48.499704,39.61666666666667,16.733333333333334,40.68333333333333
538,59170764,DA,59170764,0.195,272,123,121,272,-123.367175,48.503145,43.31666666666667,17.4,39.916666666666664
539,59170765,DA,59170765,0.1653,253,94,92,253,-123.363939,48.510425,45.88333333333333,20.733333333333334,43.46666666666667
540,59170766,DA,59170766,0.1693,351,166,163,351,-123.363235,48.503935,45.35,18.333333333333332,40.46666666666667
541,59170768,DA,59170768,0.2091,500,199,193,500,-123.377646,48.483568,34.233333333333334,15.466666666666667,31.316666666666666
542,59170769,DA,59170769,0.2143,388,188,182,388,-123.375538,48.486739,39.7,16.933333333333334,32.11666666666667
543,59170770,DA,59170770,0.1143,322,130,127,322,-123.371917,48.483933,40.1,16.816666666666666,30.45
544,59170771,DA,59170771,0.3093,471,191,186,471,-123.369955,48.490133,39.016666666666666,17.433333333333334,37.81666666666667
545,59170772,DA,59170772,0.4206,588,233,232,588,-123.365884,48.497114,36.68333333333333,17.066666666666666,40.35
546,59170773,DA,59170773,2.056,799,280,268,799,-123.358615,48.493553,46.35,17.35,35.2
547,59170774,DA,59170774,0.2535,541,201,195,541,-123.371768,48.480312,35.9,15.75,31.516666666666666
548,59170776,DA,59170776,0.3115,771,307,293,771,-123.341949,48.475685,43.25,16.383333333333333,33.25
549,59170777,DA,59170777,0.1468,385,150,147,385,-123.361592,48.477267,44.2,16.366666666666667,30.466666666666665
550,59170778,DA,59170778,2.1657,446,178,167,446,-123.353765,48.476894,39.43333333333333,14.766666666666667,31.066666666666666
551,59170781,DA,59170781,0.0939,312,168,160,312,-123.423216,48.448088,39.95,13.766666666666667,21.233333333333334
552,59170783,DA,59170783,0.0528,225,126,119,225,-123.417716,48.446287,38.7,13.366666666666667,20.766666666666666
553,59170784,DA,59170784,0.0442,249,148,137,249,-123.414809,48.446957,31.566666666666666,11.933333333333334,18.083333333333332
554,59170785,DA,59170785,0.2821,412,213,206,412,-123.423414,48.444586,39.36666666666667,15.283333333333333,23.633333333333333
555,59170786,DA,59170786,0.1346,5,8,1,5,-123.43281,48.440903,38.766666666666666,15.383333333333333,21.683333333333334
556,59170787,DA,59170787,2.667,999,477,437,999,-123.72806,48.357926,95.71666666666667,51.55,139.1
557,59170789,DA,59170789,0.7739,1031,465,437,1031,-123.715024,48.381254,68.83333333333333,46.416666666666664,126.31666666666666
558,59170790,DA,59170790,4.3681,2092,840,801,2092,-123.750756,48.383061,91.35,52.65,139.75
559,59170792,DA,59170792,10.5525,3523,1336,1301,3523,-123.721387,48.3927,90.25,48.416666666666664,130.05
560,59170793,DA,59170793,0.5112,546,206,204,546,-123.497903,48.423547,66.23333333333333,26.816666666666666,50.483333333333334
561,59170795,DA,59170795,0.7963,1318,512,487,1318,-123.510114,48.420266,51.016666666666666,26.95,53.53333333333333
562,59170796,DA,59170796,0.3987,620,266,260,620,-123.508801,48.412734,66.95,28.8,57.88333333333333
563,59170797,DA,59170797,0.8479,1082,413,393,1082,-123.500035,48.413169,64.1,28.483333333333334,53.516666666666666
564,59170798,DA,59170798,1.6706,833,402,371,833,-123.505112,48.403653,62.3,29.783333333333335,59.56666666666667
565,59170801,DA,59170801,0.3572,802,296,286,802,-123.484067,48.417745,55.93333333333333,25.966666666666665,49.7
566,59170802,DA,59170802,0.1392,354,130,126,354,-123.492381,48.418155,60.233333333333334,27.666666666666668,50.35
567,59170804,DA,59170804,2.1037,2340,937,906,2340,-123.490609,48.410844,87.56666666666666,29.433333333333334,58.05
568,59170805,DA,59170805,0.3165,884,785,550,884,-123.368882,48.430601,10.5,3.6333333333333333,4.683333333333334
569,59170806,DA,59170806,0.0513,375,232,224,375,-123.359831,48.432982,15.716666666666667,5.016666666666667,7.183333333333334
570,59170807,DA,59170807,0.1144,1355,1001,889,1355,-123.36361,48.430257,7.066666666666666,2.75,3.6166666666666667
571,59170808,DA,59170808,0.0992,277,188,182,277,-123.358004,48.430565,14.433333333333334,4.383333333333334,6.683333333333334
572,59170809,DA,59170809,0.1293,787,486,384,787,-123.36349,48.427443,???,2.6,3.3
573,59170810,DA,59170810,0.0383,253,203,191,253,-123.36021,48.428742,7.916666666666667,3.15,4.266666666666667
574,59170811,DA,59170811,0.3134,666,504,430,666,-123.366777,48.425964,???,1.7166666666666666,1.1666666666666667
575,59170814,DA,59170814,0.1897,1503,1192,928,1503,-123.363831,48.421317,7.0,2.2,2.0833333333333335
576,59170815,DA,59170815,0.0802,1274,1023,884,1274,-123.360774,48.425424,???,2.0166666666666666,2.933333333333333
577,59170816,DA,59170816,0.2085,568,233,224,568,-123.390483,48.439048,25.75,8.3,12.816666666666666
578,59170817,DA,59170817,0.1179,644,403,383,644,-123.381155,48.4359,23.383333333333333,7.15,10.666666666666666
579,59170819,DA,59170819,0.2537,1788,1214,1075,1788,-123.379431,48.427814,22.3,6.15,6.85
580,59170820,DA,59170820,0.0913,621,378,361,621,-123.388462,48.429685,22.55,6.433333333333334,8.583333333333334
